frame,note,p_spoof_tight,p_spoof_m96
Jennifer_Keller_0002.jpg,ok,0.5021,0.4106
Jennifer_Keller_0003.jpg,ok,0.4348,0.4407
Jennifer_Keller_0004.jpg,ok,0.3902,0.4621
Jennifer_Lopez_0001.jpg,ok,0.4363,0.4569
Jennifer_Lopez_0002.jpg,ok,0.3710,0.4376
Jennifer_Lopez_0003.jpg,ok,0.5147,0.5000
Jennifer_Lopez_0004.jpg,ok,0.5022,0.4589
Jennifer_Lopez_0005.jpg,ok,0.3079,0.4014
Jennifer_Lopez_0006.jpg,ok,0.5371,0.4607
Jennifer_Lopez_0007.jpg,ok,0.4315,0.4879
Jennifer_Lopez_0008.jpg,ok,0.4135,0.4490
Jennifer_Lopez_0009.jpg,ok,0.3806,0.4476
Jennifer_Lopez_0010.jpg,ok,0.5105,0.4036
Jennifer_Lopez_0011.jpg,ok,0.5430,0.4796
Jennifer_Lopez_0012.jpg,ok,0.4408,0.3849
Jennifer_Lopez_0013.jpg,ok,0.4563,0.4999
Jennifer_Lopez_0014.jpg,ok,0.4067,0.4397
Jennifer_Lopez_0015.jpg,ok,0.3412,0.3901
Jennifer_Lopez_0016.jpg,ok,0.3584,0.4616
Jennifer_Lopez_0017.jpg,ok,0.3919,0.5009
Jennifer_Lopez_0018.jpg,ok,0.4417,0.5149
Jennifer_Lopez_0019.jpg,ok,0.2981,0.4829
Jennifer_Lopez_0020.jpg,ok,0.4608,0.4279
Jennifer_Lopez_0021.jpg,ok,0.3783,0.4554
Jennifer_Love_Hewitt_0001.jpg,ok,0.3393,0.3578
Jennifer_McCoy_0001.jpg,ok,0.3304,0.2890
Jennifer_Murray_0001.jpg,ok,0.3510,0.3633
Jennifer_Pena_0001.jpg,ok,0.3808,0.4526
Jennifer_Reilly_0001.jpg,ok,0.3141,0.4559
Jennifer_Reilly_0002.jpg,ok,0.3151,0.4261
Jennifer_Renee_Short_0001.jpg,ok,0.4373,0.4294
Jennifer_Rodriguez_0001.jpg,ok,0.4313,0.4624
Jennifer_Rodriguez_0002.jpg,ok,0.3759,0.4403
Jennifer_Thompson_0001.jpg,ok,0.4263,0.4867
Jennifer_Thompson_0002.jpg,ok,0.3892,0.4511
Jennifer_Tilly_0001.jpg,ok,0.3901,0.3757
Jenny_Romero_0001.jpg,ok,0.4012,0.5124
Jens_Lehmann_0001.jpg,ok,0.5438,0.5109
Jeong_Se-hyun_0001.jpg,ok,0.4999,0.4721
Jeong_Se-hyun_0002.jpg,ok,0.5264,0.5067
Jeong_Se-hyun_0003.jpg,ok,0.5017,0.5385
Jeong_Se-hyun_0004.jpg,ok,0.5062,0.5489
Jeong_Se-hyun_0005.jpg,ok,0.4538,0.4694
Jeong_Se-hyun_0006.jpg,ok,0.5108,0.5302
Jeong_Se-hyun_0007.jpg,ok,0.4798,0.4283
Jeong_Se-hyun_0008.jpg,ok,0.4765,0.5426
Jeong_Se-hyun_0009.jpg,ok,0.4542,0.5613
Jerelle_Kraus_0001.jpg,ok,0.3372,0.3400
Jeremy_Fogel_0001.jpg,ok,0.4286,0.4566
Jeremy_Gompertz_0001.jpg,ok,0.4627,0.5015
Jeremy_Greenstock_0001.jpg,ok,0.4831,0.4504
Jeremy_Greenstock_0002.jpg,ok,0.3671,0.4010
Jeremy_Greenstock_0003.jpg,ok,0.4394,0.4947
Jeremy_Greenstock_0004.jpg,ok,0.4382,0.4674
Jeremy_Greenstock_0005.jpg,ok,0.4103,0.4060
Jeremy_Greenstock_0006.jpg,ok,0.4305,0.4534
Jeremy_Greenstock_0007.jpg,ok,0.4739,0.4778
Jeremy_Greenstock_0008.jpg,ok,0.4381,0.4224
Jeremy_Greenstock_0009.jpg,ok,0.3791,0.4951
Jeremy_Greenstock_0010.jpg,ok,0.4467,0.5121
Jeremy_Greenstock_0011.jpg,ok,0.4274,0.4729
Jeremy_Greenstock_0012.jpg,ok,0.3358,0.4565
Jeremy_Greenstock_0013.jpg,ok,0.3321,0.4473
Jeremy_Greenstock_0014.jpg,ok,0.3832,0.5300
Jeremy_Greenstock_0015.jpg,ok,0.4287,0.4729
Jeremy_Greenstock_0016.jpg,ok,0.4850,0.4115
Jeremy_Greenstock_0017.jpg,ok,0.4445,0.3912
Jeremy_Greenstock_0018.jpg,ok,0.3924,0.4335
Jeremy_Greenstock_0019.jpg,ok,0.4484,0.4183
Jeremy_Greenstock_0020.jpg,ok,0.4263,0.3973
Jeremy_Greenstock_0021.jpg,ok,0.3646,0.3925
Jeremy_Greenstock_0022.jpg,ok,0.4869,0.5243
Jeremy_Greenstock_0023.jpg,ok,0.4532,0.5162
Jeremy_Greenstock_0024.jpg,ok,0.4448,0.4794
Jeremy_Shockey_0001.jpg,ok,0.3414,0.3622
Jeremy_Shockey_0002.jpg,ok,0.2416,0.2406
Jeremy_Wotherspoon_0001.jpg,ok,0.4127,0.4586
Jeri_Ryan_0001.jpg,ok,0.3914,0.3918
Jerome_Golmard_0001.jpg,ok,0.5105,0.4741
Jerome_Jenkins_0001.jpg,ok,0.3187,0.4036
Jerry_Angelo_0001.jpg,ok,0.3584,0.3623
Jerry_Bruckheimer_0001.jpg,ok,0.4257,0.3686
Jerry_Colangelo_0001.jpg,ok,0.4310,0.4651
Jerry_Falwell_0001.jpg,ok,0.4465,0.4722
Jerry_Falwell_0002.jpg,ok,0.3956,0.4470
Jerry_Hall_0001.jpg,ok,0.3898,0.3178
Jerry_Jones_0001.jpg,ok,0.4557,0.4876
Jerry_Lewis_0001.jpg,ok,0.4687,0.4690
Jerry_McEntee_0001.jpg,ok,0.3488,0.4225
Jerry_Oliver_0001.jpg,ok,0.3729,0.4827
Jerry_Pauley_0001.jpg,ok,0.4587,0.4774
Jerry_Regier_0001.jpg,ok,0.2879,0.3040
Jerry_Regier_0002.jpg,ok,0.4437,0.4646
Jerry_Regier_0003.jpg,ok,0.3782,0.3808
Jerry_Regier_0004.jpg,ok,0.4165,0.4719
Jerry_Rice_0001.jpg,ok,0.3729,0.3686
Jerry_Seinfeld_0001.jpg,ok,0.3236,0.3407
Jerry_Sexton_0001.jpg,ok,0.4276,0.4383
Jerry_Sloan_0001.jpg,ok,0.4668,0.5107
Jerry_Springer_0001.jpg,ok,0.3062,0.4309
Jerry_Springer_0002.jpg,ok,0.4473,0.4722
Jerry_Springer_0003.jpg,ok,0.4195,0.3522
Jerry_Springer_0004.jpg,ok,0.3768,0.4339
Jerry_Tarkanian_0001.jpg,ok,0.3612,0.4443
Jesper_Parnevik_0001.jpg,ok,0.4469,0.2962
Jesse_Harris_0001.jpg,ok,0.3579,0.4145
Jesse_Harris_0002.jpg,ok,0.2437,0.2822
Jesse_Harris_0003.jpg,ok,0.3667,0.4027
Jesse_Helms_0001.jpg,ok,0.4371,0.4367
Jesse_Jackson_0001.jpg,ok,0.4720,0.5102
Jesse_Jackson_0002.jpg,ok,0.4246,0.4612
Jesse_Jackson_0003.jpg,ok,0.3779,0.3727
Jesse_Jackson_0004.jpg,ok,0.4504,0.4506
Jesse_Jackson_0005.jpg,ok,0.4392,0.4522
Jesse_Jackson_0006.jpg,ok,0.4465,0.4783
Jesse_Jackson_0007.jpg,ok,0.4441,0.4386
Jesse_Jackson_0008.jpg,ok,0.4544,0.4748
Jesse_Jackson_0009.jpg,ok,0.4403,0.3843
Jesse_James_0001.jpg,ok,0.2842,0.3313
Jesse_James_Leija_0001.jpg,ok,0.2894,0.4845
Jesse_James_Leija_0002.jpg,ok,0.3396,0.4017
Jesse_Ventura_0001.jpg,ok,0.4642,0.4418
Jesse_Ventura_0002.jpg,ok,0.3604,0.4450
Jesse_Ventura_0003.jpg,ok,0.4032,0.2907
Jessica_Alba_0001.jpg,ok,0.4192,0.4690
Jessica_Alba_0002.jpg,ok,0.3907,0.3910
Jessica_Biel_0001.jpg,ok,0.4581,0.4311
Jessica_Brungo_0001.jpg,ok,0.4525,0.4712
Jessica_Capshaw_0001.jpg,ok,0.3430,0.3958
Jessica_Lange_0001.jpg,ok,0.4043,0.4191
Jessica_Lange_0002.jpg,ok,0.4516,0.4236
Jessica_Lynch_0001.jpg,ok,0.5230,0.5707
Jessica_Lynch_0002.jpg,ok,0.4890,0.5351
Jessica_Simpson_0001.jpg,ok,0.3236,0.4464
Jesus_Cardenal_0001.jpg,ok,0.4641,0.4347
Jewel_Howard-Taylor_0001.jpg,ok,0.4120,0.4000
Jia_Qinglin_0001.jpg,ok,0.4586,0.4437
Jia_Qinglin_0002.jpg,ok,0.4863,0.4935
Jiang_Zemin_0001.jpg,ok,0.4142,0.4893
Jiang_Zemin_0002.jpg,ok,0.4610,0.4765
Jiang_Zemin_0003.jpg,ok,0.4970,0.4577
Jiang_Zemin_0004.jpg,ok,0.4124,0.3973
Jiang_Zemin_0005.jpg,ok,0.3605,0.3514
Jiang_Zemin_0006.jpg,ok,0.4461,0.4913
Jiang_Zemin_0007.jpg,ok,0.4277,0.4747
Jiang_Zemin_0008.jpg,ok,0.4670,0.4720
Jiang_Zemin_0009.jpg,ok,0.5431,0.5344
Jiang_Zemin_0010.jpg,ok,0.4600,0.4959
Jiang_Zemin_0011.jpg,ok,0.4279,0.4483
Jiang_Zemin_0012.jpg,ok,0.4394,0.3838
Jiang_Zemin_0013.jpg,ok,0.4309,0.4062
Jiang_Zemin_0014.jpg,ok,0.4857,0.5187
Jiang_Zemin_0015.jpg,ok,0.4704,0.4829
Jiang_Zemin_0016.jpg,ok,0.3529,0.4730
Jiang_Zemin_0017.jpg,ok,0.4641,0.5153
Jiang_Zemin_0018.jpg,ok,0.4869,0.4452
Jiang_Zemin_0019.jpg,ok,0.4781,0.5292
Jiang_Zemin_0020.jpg,ok,0.4567,0.4771
Jim_Abbott_0001.jpg,ok,0.5369,0.5249
Jim_Ahern_0001.jpg,ok,0.4355,0.4481
Jim_Anderson_0001.jpg,ok,0.4023,0.3767
Jim_Beattie_0001.jpg,ok,0.4300,0.3861
Jim_Bollman_0001.jpg,ok,0.4167,0.3900
Jim_Bunning_0001.jpg,ok,0.4619,0.5196
Jim_Calhoun_0001.jpg,ok,0.4593,0.4369
Jim_Cantalupo_0001.jpg,ok,0.4097,0.4414
Jim_Carrey_0001.jpg,ok,0.3557,0.4008
Jim_Carrey_0002.jpg,ok,0.3265,0.3139
Jim_Carrey_0003.jpg,ok,0.3844,0.3381
Jim_Doyle_0001.jpg,ok,0.3785,0.2547
Jim_Edmonds_0001.jpg,ok,0.4531,0.3928
Jim_Edmonds_0002.jpg,ok,0.4740,0.4372
Jim_Fassel_0001.jpg,ok,0.4650,0.4372
Jim_Flaherty_0001.jpg,ok,0.3974,0.4446
Jim_Freudenberg_0001.jpg,ok,0.4193,0.4338
Jim_Furyk_0001.jpg,ok,0.5010,0.4534
Jim_Furyk_0002.jpg,ok,0.5262,0.5018
Jim_Furyk_0003.jpg,ok,0.4536,0.4679
Jim_Furyk_0004.jpg,ok,0.4751,0.4939
Jim_Furyk_0005.jpg,ok,0.4675,0.4202
Jim_Furyk_0006.jpg,ok,0.4744,0.4923
Jim_Greenwood_0001.jpg,ok,0.4848,0.5224
Jim_Hahn_0001.jpg,ok,0.4455,0.4259
Jim_Hahn_0002.jpg,ok,0.4667,0.4482
Jim_Hahn_0003.jpg,ok,0.4517,0.5037
Jim_Hahn_0004.jpg,ok,0.3766,0.4695
Jim_Hardin_0001.jpg,ok,0.4877,0.4452
Jim_Harrick_0001.jpg,ok,0.4210,0.4477
Jim_Harrick_0002.jpg,ok,0.4534,0.4211
Jim_Haslett_0001.jpg,ok,0.4439,0.4842
Jim_Hendry_0001.jpg,ok,0.4356,0.4556
Jim_Jeffords_0001.jpg,ok,0.4698,0.4377
Jim_Kelly_0001.jpg,ok,0.4005,0.4323
Jim_Leach_0001.jpg,ok,0.4716,0.4793
Jim_Letten_0001.jpg,ok,0.4662,0.4960
Jim_Nochols_0001.jpg,ok,0.4595,0.4775
Jim_OBrien_0001.jpg,ok,0.3547,0.4345
Jim_OBrien_0002.jpg,ok,0.4819,0.5006
Jim_OBrien_0003.jpg,ok,0.4408,0.4889
Jim_Otto_0001.jpg,ok,0.3714,0.4100
Jim_Parque_0001.jpg,ok,0.5958,0.5605
Jim_Paxson_0001.jpg,ok,0.4589,0.4484
Jim_Piper_0001.jpg,ok,0.4642,0.4384
Jim_Ryan_0001.jpg,ok,0.4108,0.4674
Jim_Schwarz_0001.jpg,ok,0.4176,0.3624
Jim_Spinoza_0001.jpg,ok,0.2833,0.3603
Jim_Sterk_0001.jpg,ok,0.4376,0.4828
Jim_Talent_0001.jpg,ok,0.3127,0.3866
Jim_Taylor_0001.jpg,ok,0.4238,0.3578
Jim_Thome_0001.jpg,ok,0.3578,0.3795
Jim_Tressel_0001.jpg,ok,0.4361,0.4946
Jim_Tressel_0002.jpg,ok,0.3959,0.4557
Jim_Tressel_0003.jpg,ok,0.4623,0.4887
Jim_Tressel_0004.jpg,ok,0.3615,0.4780
Jim_Wall_0001.jpg,ok,0.4467,0.4040
Jim_Wessling_0001.jpg,ok,0.4297,0.4802
Jim_Wong_0001.jpg,ok,0.5411,0.4562
Jim_Zorn_0001.jpg,ok,0.4709,0.4454
Jimmy_Carter_0001.jpg,ok,0.4697,0.4455
Jimmy_Carter_0002.jpg,ok,0.4059,0.3835
Jimmy_Carter_0003.jpg,ok,0.4153,0.4536
Jimmy_Carter_0004.jpg,ok,0.4745,0.4646
Jimmy_Carter_0005.jpg,ok,0.4329,0.4576
Jimmy_Carter_0006.jpg,ok,0.4262,0.4398
Jimmy_Carter_0007.jpg,ok,0.2619,0.3611
Jimmy_Carter_0008.jpg,ok,0.3453,0.3165
Jimmy_Carter_0009.jpg,ok,0.3464,0.4162
Jimmy_Gobble_0001.jpg,ok,0.4045,0.4432
Jimmy_Gurule_0001.jpg,ok,0.5144,0.5309
Jimmy_Iovine_0001.jpg,ok,0.2989,0.4520
Jimmy_Jimenez_0001.jpg,ok,0.4514,0.4701
Jimmy_Kimmel_0001.jpg,ok,0.2704,0.3706
Jimmy_Kimmel_0002.jpg,ok,0.5528,0.5552
Jimmy_Lee_0001.jpg,ok,0.4701,0.5030
Jimmy_Smits_0001.jpg,ok,0.4235,0.2977
Jimmy_Szymanski_0001.jpg,ok,0.3778,0.5027
Jiri_Novak_0001.jpg,ok,0.4834,0.4703
Jiri_Novak_0002.jpg,ok,0.4847,0.5107
Jiri_Novak_0003.jpg,ok,0.4900,0.4908
Jiri_Novak_0004.jpg,ok,0.5056,0.4959
Jiri_Novak_0005.jpg,ok,0.4983,0.4857
Jiri_Novak_0006.jpg,ok,0.4737,0.4980
Jiri_Novak_0007.jpg,ok,0.4902,0.5144
Jiri_Novak_0008.jpg,ok,0.4820,0.4844
Jiri_Novak_0009.jpg,ok,0.4730,0.4735
Jiri_Novak_0010.jpg,ok,0.4843,0.4843
Jiri_Novak_0011.jpg,ok,0.4388,0.5031
Jo_Dee_Messina_0001.jpg,ok,0.3767,0.3354
Jo_Dee_Messina_0002.jpg,ok,0.2773,0.3838
Jo_Joong-hyon_0001.jpg,ok,0.4575,0.4881
Joan_Claybrook_0001.jpg,ok,0.4499,0.4679
Joan_Claybrook_0002.jpg,ok,0.4099,0.4496
Joan_Collins_0001.jpg,ok,0.3711,0.3957
Joan_Dangerfield_0001.jpg,ok,0.4084,0.4219
Joan_Jett_0001.jpg,ok,0.3095,0.3172
Joan_Laporta_0001.jpg,ok,0.4778,0.4908
Joan_Laporta_0002.jpg,ok,0.4598,0.4937
Joan_Laporta_0003.jpg,ok,0.4883,0.4831
Joan_Laporta_0004.jpg,ok,0.4821,0.4447
Joan_Laporta_0005.jpg,ok,0.3420,0.3852
Joan_Laporta_0006.jpg,ok,0.4098,0.4639
Joan_Laporta_0007.jpg,ok,0.4179,0.4472
Joan_Laporta_0008.jpg,ok,0.3443,0.3871
Joan_Laporta_0009.jpg,ok,0.4305,0.5015
Joanna_Poitier_0001.jpg,ok,0.4196,0.4512
Joanne_Duquette_0001.jpg,ok,0.3704,0.4768
Joanne_Woodward_0001.jpg,ok,0.3912,0.4140
Joao_Rocha_0001.jpg,ok,0.4846,0.4866
Joaquim_Levy_0001.jpg,ok,0.3980,0.3870
Joaquim_Rodriguez_0001.jpg,ok,0.3692,0.4682
Joaquin_Phoenix_0001.jpg,ok,0.4457,0.4093
Joaquin_Sanchez_0001.jpg,ok,0.5236,0.5419
Job_Cohen_0001.jpg,ok,0.4192,0.3730
Job_Cohen_0002.jpg,ok,0.4267,0.4765
Jodie_Foster_0001.jpg,ok,0.3581,0.3974
Jodie_Foster_0002.jpg,ok,0.3937,0.3936
Jodie_Foster_0003.jpg,ok,0.4055,0.3889
Jodie_Henry_0001.jpg,ok,0.4865,0.4556
Jodie_Kidd_0001.jpg,ok,0.3654,0.3422
Jody_Richards_0001.jpg,ok,0.4389,0.4352
Joe_Calzaghe_0001.jpg,ok,0.4726,0.4826
Joe_Calzaghe_0002.jpg,ok,0.4712,0.4461
Joe_Carnahan_0001.jpg,ok,0.3987,0.3632
Joe_Cocker_0001.jpg,ok,0.4975,0.3898
Joe_Cravens_0001.jpg,ok,0.3091,0.4769
Joe_Crede_0001.jpg,ok,0.3789,0.3276
Joe_Darrell_0001.jpg,ok,0.4380,0.4273
Joe_DeLamielleure_0001.jpg,ok,0.2443,0.3671
Joe_Dicaro_0001.jpg,ok,0.4823,0.4201
Joe_Dumars_0001.jpg,ok,0.4691,0.4756
Joe_Dumars_0002.jpg,ok,0.4284,0.4513
Joe_Finley_0001.jpg,ok,0.4507,0.3944
Joe_Friedberg_0001.jpg,ok,0.2450,0.3625
Joe_Garner_0001.jpg,ok,0.4769,0.4262
Joe_Gatti_0001.jpg,ok,0.3262,0.4662
Joe_Gatti_0002.jpg,ok,0.4728,0.4785
Joe_Glover_0001.jpg,ok,0.4549,0.4841
Joe_Leonard_0001.jpg,ok,0.3967,0.4480
Joe_Lieberman_0001.jpg,ok,0.4306,0.4886
Joe_Lieberman_0002.jpg,ok,0.4200,0.4161
Joe_Lieberman_0003.jpg,ok,0.4563,0.4849
Joe_Lieberman_0004.jpg,ok,0.3855,0.4484
Joe_Lieberman_0005.jpg,ok,0.4239,0.4407
Joe_Lieberman_0006.jpg,ok,0.4250,0.4318
Joe_Lieberman_0007.jpg,ok,0.5080,0.5130
Joe_Lieberman_0008.jpg,ok,0.4010,0.3756
Joe_Lieberman_0009.jpg,ok,0.3635,0.4104
Joe_Lieberman_0010.jpg,ok,0.4632,0.4914
Joe_Lieberman_0011.jpg,ok,0.4389,0.4609
Joe_Lieberman_0012.jpg,ok,0.4421,0.4303
Joe_Lieberman_0013.jpg,ok,0.4558,0.4274
Joe_Mantegna_0001.jpg,ok,0.4881,0.5634
Joe_Mantello_0001.jpg,ok,0.2700,0.3056
Joe_Mantello_0002.jpg,ok,0.3471,0.5533
Joe_Mendes_0001.jpg,ok,0.4095,0.3839
Joe_Metz_0001.jpg,ok,0.4384,0.5152
Joe_Nichols_0001.jpg,ok,0.4470,0.4575
Joe_Nichols_0002.jpg,ok,0.3744,0.3807
Joe_Nichols_0003.jpg,ok,0.3318,0.3773
Joe_Nichols_0004.jpg,ok,0.3360,0.3959
Joe_Pantoliano_0001.jpg,ok,0.3426,0.3031
Joe_Paterno_0001.jpg,ok,0.4003,0.4092
Joe_Plumeri_0001.jpg,ok,0.4152,0.4939
Joe_Strummer_0001.jpg,ok,0.4656,0.4323
Joe_Torre_0001.jpg,ok,0.3687,0.4480
Joe_Torre_0002.jpg,ok,0.4297,0.4955
Joe_Torre_0003.jpg,ok,0.3588,0.4516
Joe_Torre_0004.jpg,ok,0.3953,0.4386
Joe_Vandever_0001.jpg,ok,0.3989,0.4172
Joel_Gallen_0001.jpg,ok,0.3714,0.3181
Joel_Todd_0001.jpg,ok,0.3833,0.3460
Joerg_Haider_0001.jpg,ok,0.4150,0.3390
Joerg_Haider_0002.jpg,ok,0.4038,0.3678
Joey_Buttafuoco_0001.jpg,ok,0.4847,0.4387
Joey_Harrington_0001.jpg,ok,0.5094,0.4822
Joey_Mantia_0001.jpg,ok,0.4120,0.4751
Johan_Bruyneel_0001.jpg,ok,0.4059,0.4044
Johannes_Rau_0001.jpg,ok,0.4371,0.5037
John_Abizaid_0001.jpg,ok,0.2998,0.4426
John_Abizaid_0002.jpg,ok,0.3845,0.5027
John_Abizaid_0003.jpg,ok,0.3422,0.4473
John_Abizaid_0004.jpg,ok,0.5034,0.5305
John_Abizaid_0005.jpg,ok,0.4279,0.4008
John_Abizaid_0006.jpg,ok,0.4208,0.4428
John_Abizaid_0007.jpg,ok,0.4633,0.5165
John_Abizaid_0008.jpg,ok,0.5366,0.5093
John_Abizaid_0009.jpg,ok,0.3932,0.3915
John_Allen_Muhammad_0001.jpg,ok,0.4391,0.4536
John_Allen_Muhammad_0002.jpg,ok,0.4162,0.4470
John_Allen_Muhammad_0003.jpg,ok,0.4085,0.4017
John_Allen_Muhammad_0004.jpg,ok,0.4897,0.4399
John_Allen_Muhammad_0005.jpg,ok,0.3851,0.3930
John_Allen_Muhammad_0006.jpg,ok,0.3931,0.4074
John_Allen_Muhammad_0007.jpg,ok,0.4290,0.4398
John_Allen_Muhammad_0008.jpg,ok,0.4177,0.4178
John_Allen_Muhammad_0009.jpg,ok,0.4534,0.4239
John_Allen_Muhammad_0010.jpg,ok,0.4293,0.4435
John_Allen_Muhammad_0011.jpg,ok,0.4220,0.4167
John_Anderson_0001.jpg,ok,0.3916,0.3927
John_Ashcroft_0001.jpg,ok,0.4885,0.4826
John_Ashcroft_0002.jpg,ok,0.4429,0.4553
John_Ashcroft_0003.jpg,ok,0.4582,0.3980
John_Ashcroft_0004.jpg,ok,0.4274,0.4312
John_Ashcroft_0005.jpg,ok,0.4482,0.4551
John_Ashcroft_0006.jpg,ok,0.4030,0.4735
John_Ashcroft_0007.jpg,ok,0.4231,0.4940
John_Ashcroft_0008.jpg,ok,0.4534,0.5048
John_Ashcroft_0009.jpg,ok,0.4415,0.5035
John_Ashcroft_0010.jpg,ok,0.5008,0.5281
John_Ashcroft_0011.jpg,ok,0.5171,0.5339
John_Ashcroft_0012.jpg,ok,0.5207,0.5064
John_Ashcroft_0013.jpg,ok,0.4738,0.4782
John_Ashcroft_0014.jpg,ok,0.4121,0.4736
John_Ashcroft_0015.jpg,ok,0.4989,0.4478
John_Ashcroft_0016.jpg,ok,0.4309,0.5086
John_Ashcroft_0017.jpg,ok,0.4543,0.4851
John_Ashcroft_0018.jpg,ok,0.5073,0.5431
John_Ashcroft_0019.jpg,ok,0.5005,0.4454
John_Ashcroft_0020.jpg,ok,0.4869,0.4942
John_Ashcroft_0021.jpg,ok,0.4878,0.5060
John_Ashcroft_0022.jpg,ok,0.4536,0.4783
John_Ashcroft_0023.jpg,ok,0.4309,0.4727
John_Ashcroft_0024.jpg,ok,0.4828,0.4871
John_Ashcroft_0025.jpg,ok,0.4842,0.5309
John_Ashcroft_0026.jpg,ok,0.4819,0.5147
John_Ashcroft_0027.jpg,ok,0.4420,0.4349
John_Ashcroft_0028.jpg,ok,0.3794,0.4735
John_Ashcroft_0029.jpg,ok,0.4670,0.4587
John_Ashcroft_0030.jpg,ok,0.4473,0.3702
John_Ashcroft_0031.jpg,ok,0.4828,0.4771
John_Ashcroft_0032.jpg,ok,0.4593,0.4948
John_Ashcroft_0033.jpg,ok,0.3790,0.4091
John_Ashcroft_0034.jpg,ok,0.4890,0.4818
John_Ashcroft_0035.jpg,ok,0.4323,0.4315
John_Ashcroft_0036.jpg,ok,0.4832,0.4415
John_Ashcroft_0037.jpg,ok,0.4464,0.4441
John_Ashcroft_0038.jpg,ok,0.4122,0.4607
John_Ashcroft_0039.jpg,ok,0.4955,0.4836
John_Ashcroft_0040.jpg,ok,0.4862,0.4565
John_Ashcroft_0041.jpg,ok,0.4340,0.4048
John_Ashcroft_0042.jpg,ok,0.4322,0.4591
John_Ashcroft_0043.jpg,ok,0.5596,0.4976
John_Ashcroft_0044.jpg,ok,0.4619,0.4718
John_Ashcroft_0045.jpg,ok,0.4810,0.4929
John_Ashcroft_0046.jpg,ok,0.4731,0.4877
John_Ashcroft_0047.jpg,ok,0.4921,0.4822
John_Ashcroft_0048.jpg,ok,0.4569,0.4908
John_Ashcroft_0049.jpg,ok,0.3807,0.3719
John_Ashcroft_0050.jpg,ok,0.4948,0.5099
John_Ashcroft_0051.jpg,ok,0.5111,0.5244
John_Ashcroft_0052.jpg,ok,0.4346,0.3925
John_Ashcroft_0053.jpg,ok,0.4598,0.4455
John_Baldacci_0001.jpg,ok,0.5142,0.5084
John_Banko_0001.jpg,ok,0.4649,0.4753
John_Banko_0002.jpg,ok,0.4790,0.4537
John_Barnett_0001.jpg,ok,0.4690,0.4726
John_Belushi_0001.jpg,ok,0.4228,0.4347
John_Blaney_0001.jpg,ok,0.4424,0.3625
John_Blaney_0002.jpg,ok,0.4023,0.3805
John_Bolton_0001.jpg,ok,0.5222,0.4555
John_Bolton_0002.jpg,ok,0.3825,0.4018
John_Bolton_0003.jpg,ok,0.4857,0.4584
John_Bolton_0004.jpg,ok,0.4800,0.4632
John_Bolton_0005.jpg,ok,0.4607,0.4678
John_Bolton_0006.jpg,ok,0.4858,0.4587
John_Bolton_0007.jpg,ok,0.4709,0.4751
John_Bolton_0008.jpg,ok,0.4290,0.4029
John_Bolton_0009.jpg,ok,0.4381,0.4554
John_Bolton_0010.jpg,ok,0.4264,0.4943
John_Bolton_0011.jpg,ok,0.5067,0.4620
John_Bolton_0012.jpg,ok,0.4957,0.5203
John_Bolton_0013.jpg,ok,0.4272,0.4704
John_Bolton_0014.jpg,ok,0.4599,0.4761
John_Bolton_0015.jpg,ok,0.4538,0.4535
John_Bolton_0016.jpg,ok,0.4818,0.4722
John_Bolton_0017.jpg,ok,0.4765,0.4233
John_Bond_0001.jpg,ok,0.4184,0.4764
John_Brady_0001.jpg,ok,0.2853,0.3432
John_Brady_0002.jpg,ok,0.3513,0.4028
John_Burkett_0001.jpg,ok,0.5018,0.5226
John_Burnett_0001.jpg,ok,0.4222,0.4176
John_Connolly_0001.jpg,ok,0.4177,0.4162
John_Coomber_0001.jpg,ok,0.3547,0.4837
John_Cornyn_0001.jpg,ok,0.4457,0.5051
John_Cruz_0001.jpg,ok,0.3660,0.4487
John_Cusack_0001.jpg,ok,0.4344,0.4466
John_Cusack_0002.jpg,ok,0.4994,0.4215
John_Dallager_0001.jpg,ok,0.4642,0.4858
John_Daly_Jr_0001.jpg,ok,0.4813,0.3915
John_Danforth_0001.jpg,ok,0.4288,0.4738
John_Darby_0001.jpg,ok,0.3412,0.3953
John_Duprey_0001.jpg,ok,0.4559,0.4004
John_Eastman_0001.jpg,ok,0.4184,0.3897
John_Eder_0001.jpg,ok,0.4263,0.4023
John_Edwards_0001.jpg,ok,0.4094,0.4431
John_Edwards_0002.jpg,ok,0.4052,0.4718
John_Edwards_0003.jpg,ok,0.3166,0.4103
John_Edwards_0004.jpg,ok,0.3720,0.4247
John_Edwards_0005.jpg,ok,0.4262,0.4338
John_Edwards_0006.jpg,ok,0.3589,0.4221
John_Edwards_0007.jpg,ok,0.4403,0.4167
John_Edwards_0008.jpg,ok,0.4076,0.4109
John_Elway_0001.jpg,ok,0.4050,0.3284
John_Engler_0001.jpg,ok,0.4504,0.4891
John_F_Kennedy_Jr_0001.jpg,ok,0.4818,0.4813
John_F_Kennedy_Jr_0002.jpg,ok,0.5099,0.5531
John_Fenn_0001.jpg,ok,0.4346,0.4520
John_Ferguson_0001.jpg,ok,0.4052,0.3872
John_Fox_0001.jpg,ok,0.4507,0.4347
John_Franco_0001.jpg,ok,0.4523,0.4008
John_Garamendi_0001.jpg,ok,0.3378,0.3986
John_Garamendi_0002.jpg,ok,0.4388,0.4214
John_Geoghan_0001.jpg,ok,0.3744,0.5013
